Counts,Freq,Cluster,Image
False Positive,120253,1,KPMP_uS-X002Y021_Annotations
True Negative,1020218,1,KPMP_uS-X002Y021_Annotations
True Positive,195506,1,KPMP_uS-X002Y021_Annotations
False Negative,135065,2,KPMP_uS-X002Y021_Annotations
False Positive,478476,2,KPMP_uS-X002Y021_Annotations
True Negative,1220814,2,KPMP_uS-X002Y021_Annotations
True Positive,238165,2,KPMP_uS-X002Y021_Annotations
False Negative,39859,3,KPMP_uS-X002Y021_Annotations
False Positive,55922,3,KPMP_uS-X002Y021_Annotations
True Negative,1937764,3,KPMP_uS-X002Y021_Annotations
True Positive,38975,3,KPMP_uS-X002Y021_Annotations
False Negative,258356,4,KPMP_uS-X002Y021_Annotations
False Positive,330369,4,KPMP_uS-X002Y021_Annotations
True Negative,1341134,4,KPMP_uS-X002Y021_Annotations
True Positive,142661,4,KPMP_uS-X002Y021_Annotations
False Negative,52137,5,KPMP_uS-X002Y021_Annotations
False Positive,50316,5,KPMP_uS-X002Y021_Annotations
True Negative,1968979,5,KPMP_uS-X002Y021_Annotations
True Positive,1088,5,KPMP_uS-X002Y021_Annotations
False Negative,6537,6,KPMP_uS-X002Y021_Annotations
False Positive,193161,6,KPMP_uS-X002Y021_Annotations
True Negative,1645194,6,KPMP_uS-X002Y021_Annotations
True Positive,227628,6,KPMP_uS-X002Y021_Annotations
False Negative,245800,1,KPMP_uS-X002Y022_Annotations
False Positive,362324,1,KPMP_uS-X002Y022_Annotations
True Negative,1137087,1,KPMP_uS-X002Y022_Annotations
True Positive,327309,1,KPMP_uS-X002Y022_Annotations
False Negative,385399,2,KPMP_uS-X002Y022_Annotations
False Positive,245566,2,KPMP_uS-X002Y022_Annotations
True Negative,559798,2,KPMP_uS-X002Y022_Annotations
True Positive,881757,2,KPMP_uS-X002Y022_Annotations
False Negative,4788,3,KPMP_uS-X002Y022_Annotations
False Positive,28097,3,KPMP_uS-X002Y022_Annotations
True Negative,1812168,3,KPMP_uS-X002Y022_Annotations
True Positive,227467,3,KPMP_uS-X002Y022_Annotations
False Negative,203387,1,KPMP_uS-X003Y003_Annotations
False Positive,733865,1,KPMP_uS-X003Y003_Annotations
True Negative,752137,1,KPMP_uS-X003Y003_Annotations
True Positive,383131,1,KPMP_uS-X003Y003_Annotations
False Negative,44378,2,KPMP_uS-X003Y003_Annotations
False Positive,310761,2,KPMP_uS-X003Y003_Annotations
True Negative,1641014,2,KPMP_uS-X003Y003_Annotations
True Positive,76367,2,KPMP_uS-X003Y003_Annotations
False Negative,853322,3,KPMP_uS-X003Y003_Annotations
False Positive,56461,3,KPMP_uS-X003Y003_Annotations
True Negative,650802,3,KPMP_uS-X003Y003_Annotations
True Positive,511935,3,KPMP_uS-X003Y003_Annotations
False Negative,388077,1,KPMP_uS-X003Y004_Annotations
False Positive,344030,1,KPMP_uS-X003Y004_Annotations
True Negative,1038176,1,KPMP_uS-X003Y004_Annotations
True Positive,302237,1,KPMP_uS-X003Y004_Annotations
False Negative,65476,2,KPMP_uS-X003Y004_Annotations
False Positive,120929,2,KPMP_uS-X003Y004_Annotations
True Negative,1881889,2,KPMP_uS-X003Y004_Annotations
True Positive,4226,2,KPMP_uS-X003Y004_Annotations
False Negative,503737,3,KPMP_uS-X003Y004_Annotations
False Positive,242797,3,KPMP_uS-X003Y004_Annotations
True Negative,989703,3,KPMP_uS-X003Y004_Annotations
True Positive,336283,3,KPMP_uS-X003Y004_Annotations
False Negative,95629,4,KPMP_uS-X003Y004_Annotations
False Positive,183806,4,KPMP_uS-X003Y004_Annotations
True Negative,1644815,4,KPMP_uS-X003Y004_Annotations
True Positive,148270,4,KPMP_uS-X003Y004_Annotations
False Negative,54758,5,KPMP_uS-X003Y004_Annotations
False Positive,216115,5,KPMP_uS-X003Y004_Annotations
True Negative,1627820,5,KPMP_uS-X003Y004_Annotations
True Positive,173827,5,KPMP_uS-X003Y004_Annotations
False Negative,31607,1,KPMP_uS-X003Y005_Annotations
False Positive,774068,1,KPMP_uS-X003Y005_Annotations
True Negative,436744,1,KPMP_uS-X003Y005_Annotations
True Positive,830101,1,KPMP_uS-X003Y005_Annotations
False Negative,760004,2,KPMP_uS-X003Y005_Annotations
False Positive,41489,2,KPMP_uS-X003Y005_Annotations
True Negative,1087566,2,KPMP_uS-X003Y005_Annotations
True Positive,183461,2,KPMP_uS-X003Y005_Annotations
False Negative,30473,3,KPMP_uS-X003Y005_Annotations
False Positive,6527,3,KPMP_uS-X003Y005_Annotations
True Negative,1798646,3,KPMP_uS-X003Y005_Annotations
True Positive,236874,3,KPMP_uS-X003Y005_Annotations
False Negative,233838,1,KPMP_uS-X003Y006_Annotations
False Positive,415421,1,KPMP_uS-X003Y006_Annotations
True Negative,553429,1,KPMP_uS-X003Y006_Annotations
True Positive,869832,1,KPMP_uS-X003Y006_Annotations
False Negative,388340,2,KPMP_uS-X003Y006_Annotations
False Positive,146868,2,KPMP_uS-X003Y006_Annotations
True Negative,1096677,2,KPMP_uS-X003Y006_Annotations
True Positive,440635,2,KPMP_uS-X003Y006_Annotations
False Negative,59458,3,KPMP_uS-X003Y006_Annotations
False Positive,119347,3,KPMP_uS-X003Y006_Annotations
True Negative,1813298,3,KPMP_uS-X003Y006_Annotations
True Positive,80417,3,KPMP_uS-X003Y006_Annotations
False Negative,768396,1,KPMP_uS-X003Y007_Annotations
False Positive,160470,1,KPMP_uS-X003Y007_Annotations
True Negative,932045,1,KPMP_uS-X003Y007_Annotations
True Positive,211609,1,KPMP_uS-X003Y007_Annotations
False Negative,340873,2,KPMP_uS-X003Y007_Annotations
False Positive,573675,2,KPMP_uS-X003Y007_Annotations
True Negative,959811,2,KPMP_uS-X003Y007_Annotations
True Positive,198161,2,KPMP_uS-X003Y007_Annotations
False Negative,209482,3,KPMP_uS-X003Y007_Annotations
False Positive,28985,3,KPMP_uS-X003Y007_Annotations
True Negative,1603168,3,KPMP_uS-X003Y007_Annotations
True Positive,230885,3,KPMP_uS-X003Y007_Annotations
False Negative,838,4,KPMP_uS-X003Y007_Annotations
False Positive,556459,4,KPMP_uS-X003Y007_Annotations
True Negative,1402947,4,KPMP_uS-X003Y007_Annotations
True Positive,112276,4,KPMP_uS-X003Y007_Annotations
False Negative,444456,1,KPMP_uS-X003Y008_Annotations
False Positive,292229,1,KPMP_uS-X003Y008_Annotations
True Negative,884423,1,KPMP_uS-X003Y008_Annotations
True Positive,451412,1,KPMP_uS-X003Y008_Annotations
False Negative,176865,2,KPMP_uS-X003Y008_Annotations
False Positive,328137,2,KPMP_uS-X003Y008_Annotations
True Negative,1528731,2,KPMP_uS-X003Y008_Annotations
True Positive,38787,2,KPMP_uS-X003Y008_Annotations
False Negative,505235,3,KPMP_uS-X003Y008_Annotations
False Positive,92623,3,KPMP_uS-X003Y008_Annotations
True Negative,1372489,3,KPMP_uS-X003Y008_Annotations
True Positive,102173,3,KPMP_uS-X003Y008_Annotations
False Negative,35035,4,KPMP_uS-X003Y008_Annotations
False Positive,150807,4,KPMP_uS-X003Y008_Annotations
True Negative,1730569,4,KPMP_uS-X003Y008_Annotations
