Counts,Freq,Cluster,Image
False Negative,286528,2,KPMP_uS-X002Y019_Annotations
False Positive,711406,2,KPMP_uS-X002Y019_Annotations
True Negative,1052654,2,KPMP_uS-X002Y019_Annotations
True Positive,23012,2,KPMP_uS-X002Y019_Annotations
False Negative,214775,3,KPMP_uS-X002Y019_Annotations
False Positive,796774,3,KPMP_uS-X002Y019_Annotations
True Negative,957569,3,KPMP_uS-X002Y019_Annotations
True Positive,104482,3,KPMP_uS-X002Y019_Annotations
False Negative,1870,4,KPMP_uS-X002Y019_Annotations
False Positive,258430,4,KPMP_uS-X002Y019_Annotations
True Negative,1669732,4,KPMP_uS-X002Y019_Annotations
True Positive,143568,4,KPMP_uS-X002Y019_Annotations
False Negative,821225,1,KPMP_uS-X002Y020_Annotations
False Positive,4209,1,KPMP_uS-X002Y020_Annotations
True Negative,1247643,1,KPMP_uS-X002Y020_Annotations
True Positive,523,1,KPMP_uS-X002Y020_Annotations
False Negative,13957,2,KPMP_uS-X002Y020_Annotations
False Positive,1029105,2,KPMP_uS-X002Y020_Annotations
True Negative,1019800,2,KPMP_uS-X002Y020_Annotations
True Positive,10738,2,KPMP_uS-X002Y020_Annotations
False Negative,89834,3,KPMP_uS-X002Y020_Annotations
False Positive,340910,3,KPMP_uS-X002Y020_Annotations
True Negative,1497651,3,KPMP_uS-X002Y020_Annotations
True Positive,145205,3,KPMP_uS-X002Y020_Annotations
False Negative,521436,4,KPMP_uS-X002Y020_Annotations
False Positive,81771,4,KPMP_uS-X002Y020_Annotations
True Negative,1232759,4,KPMP_uS-X002Y020_Annotations
True Positive,237634,4,KPMP_uS-X002Y020_Annotations
False Negative,39530,5,KPMP_uS-X002Y020_Annotations
False Positive,29987,5,KPMP_uS-X002Y020_Annotations
True Negative,1810565,5,KPMP_uS-X002Y020_Annotations
True Positive,193518,5,KPMP_uS-X002Y020_Annotations
False Negative,928007,1,KPMP_uS-X002Y021_Annotations
False Positive,4442,1,KPMP_uS-X002Y021_Annotations
True Negative,1136029,1,KPMP_uS-X002Y021_Annotations
True Positive,5122,1,KPMP_uS-X002Y021_Annotations
